Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05414:Dilated cardiomyopathy	18	0.8337193144974525	0.04295996502955216	CAC1D_HUMAN, CAC1C_HUMAN, ITB6_HUMAN, DAG1_HUMAN, ITA9_HUMAN, RYR2_HUMAN, TPM2_HUMAN, TPM4_HUMAN, ITB3_HUMAN, TPM1_HUMAN, CA2D1_HUMAN, DESM_HUMAN, ACTB_HUMAN, ACTC_HUMAN, ITA2_HUMAN, CA2D2_HUMAN, TPM3_HUMAN, TGFB1_HUMAN	907	84	6910	1.632540557568121	0.9999964843130209	0.3165172127298227	44.1495854389494
KEGG_PATHWAY	hsa04611:Platelet activation	25	1.1579434923575729	0.0499259617446028	ROCK2_HUMAN, SNP23_HUMAN, GPVI_HUMAN, CORA1_HUMAN, TLN2_HUMAN, P85A_HUMAN, COBA2_HUMAN, CO1A2_HUMAN, ITPR2_HUMAN, KGP2_HUMAN, THAS_HUMAN, ITB3_HUMAN, URP2_HUMAN, GRP1_HUMAN, FCG2A_HUMAN, VWF_HUMAN, ACTB_HUMAN, MYLK_HUMAN, ITPR1_HUMAN, CO1A1_HUMAN, ITA2_HUMAN, ITPR3_HUMAN, CO2A1_HUMAN, PLCB3_HUMAN, GP1BA_HUMAN	907	130	6910	1.4651005003816469	0.9999995648580998	0.35001862996779887	49.30802299363841
KEGG_PATHWAY	hsa00270:Cysteine and methionine metabolism	10	0.4631773969430292	0.052942470952260866	DNM3A_HUMAN, LDHC_HUMAN, SAHH2_HUMAN, LDH6B_HUMAN, MDHC_HUMAN, MTNA_HUMAN, LDHB_HUMAN, LDHA_HUMAN, LDH6A_HUMAN, AATC_HUMAN	907	38	6910	2.004874368943306	0.9999998247575737	0.35884782239031676	51.4020169202687
KEGG_PATHWAY	hsa04922:Glucagon signaling pathway	20	0.9263547938860583	0.0542069783560109	PGAM2_HUMAN, PYGM_HUMAN, LDHC_HUMAN, LDH6B_HUMAN, ODPB_HUMAN, GTR2_HUMAN, ITPR2_HUMAN, LDH6A_HUMAN, CPT1B_HUMAN, KPYM_HUMAN, ACACA_HUMAN, PYGL_HUMAN, PGAM4_HUMAN, LDHB_HUMAN, ITPR1_HUMAN, PGAM1_HUMAN, LDHA_HUMAN, ITPR3_HUMAN, PLCB3_HUMAN, CR3L1_HUMAN	907	99	6910	1.5390954751483967	0.9999998804124071	0.35773611281044826	52.255779728118036
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	20	0.9263547938860583	0.0542069783560109	ENPL_HUMAN, SHC1_HUMAN, KPCD_HUMAN, HS71L_HUMAN, P85A_HUMAN, ITPR2_HUMAN, HSP76_HUMAN, MMP2_HUMAN, EGFR_HUMAN, HSP7C_HUMAN, HS90A_HUMAN, SHC2_HUMAN, GRM1_HUMAN, ITPR1_HUMAN, SHC3_HUMAN, HS90B_HUMAN, ITPR3_HUMAN, MMP9_HUMAN, PLCB3_HUMAN, CR3L1_HUMAN	907	99	6910	1.5390954751483967	0.9999998804124071	0.35773611281044826	52.255779728118036
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	37	1.7137563686892079	0.0559818213462075	ADSV_HUMAN, ITB6_HUMAN, GELS_HUMAN, ITAL_HUMAN, ITA9_HUMAN, IQGA2_HUMAN, PGFRB_HUMAN, APC_HUMAN, EZRI_HUMAN, EGFR_HUMAN, PI42A_HUMAN, ACTB_HUMAN, VINC_HUMAN, ROCK2_HUMAN, FGFR2_HUMAN, ACTN4_HUMAN, MOES_HUMAN, FGF9_HUMAN, P85A_HUMAN, PI51C_HUMAN, FGFR4_HUMAN, CYFP1_HUMAN, PI51B_HUMAN, ITB3_HUMAN, CD14_HUMAN, FGFR1_HUMAN, PROF1_HUMAN, IQGA3_HUMAN, FGD1_HUMAN, MYLK_HUMAN, ITA2_HUMAN, ACTN2_HUMAN, NCKPL_HUMAN, THRB_HUMAN, ITAM_HUMAN, PI42C_HUMAN, FINC_HUMAN	907	211	6910	1.3359494610115112	0.9999999301152799	0.3593734623628363	53.430731127020394
KEGG_PATHWAY	hsa04925:Aldosterone synthesis and secretion	17	0.7874015748031495	0.05873803491254555	DGLB_HUMAN, CAC1D_HUMAN, KPCD1_HUMAN, CAC1C_HUMAN, KPCE_HUMAN, KPCD3_HUMAN, CAC1G_HUMAN, ITPR2_HUMAN, ATF1_HUMAN, LIPS_HUMAN, LDLR_HUMAN, ITPR1_HUMAN, ANPRA_HUMAN, CAC1H_HUMAN, ITPR3_HUMAN, PLCB3_HUMAN, CR3L1_HUMAN	907	81	6910	1.5989491880708344	0.9999999697165167	0.36593030698551743	55.20246377241745
KEGG_PATHWAY	hsa05133:Pertussis	16	0.7410838351088467	0.06006184925474463	CO5_HUMAN, C1QC_HUMAN, IC1_HUMAN, IRAK4_HUMAN, SFPA2_HUMAN, CO2_HUMAN, NFKB1_HUMAN, C4BPB_HUMAN, SFTA1_HUMAN, C1QB_HUMAN, CD14_HUMAN, C1S_HUMAN, C4BPA_HUMAN, C1QA_HUMAN, CO4A_HUMAN, ITAM_HUMAN	907	75	6910	1.6252848217567073	0.9999999797514783	0.36506680375688316	56.03108359263089
KEGG_PATHWAY	hsa05416:Viral myocarditis	13	0.6021306160259379	0.06275081130148663	HLAE_HUMAN, 1B59_HUMAN, 1C05_HUMAN, 1B08_HUMAN, ITAL_HUMAN, 1B13_HUMAN, 1C07_HUMAN, 1A25_HUMAN, 1C12_HUMAN, 1A30_HUMAN, ACTB_HUMAN, 1A23_HUMAN, 1C06_HUMAN, 1B07_HUMAN, 1B14_HUMAN, 1C04_HUMAN, 1B15_HUMAN, 1A43_HUMAN, 1B58_HUMAN, 1B35_HUMAN, 1B44_HUMAN, 1C16_HUMAN, 1B48_HUMAN, 1B49_HUMAN, 1C14_HUMAN, 1B42_HUMAN, 1A68_HUMAN, 1B40_HUMAN, 1A32_HUMAN, 1B67_HUMAN, DAF_HUMAN, HLAF_HUMAN, 1C15_HUMAN, 1A02_HUMAN, 1B55_HUMAN, 1B46_HUMAN, CYC_HUMAN, IF4G2_HUMAN, 1B73_HUMAN, 1C02_HUMAN, 1B41_HUMAN, 1A69_HUMAN, 1B51_HUMAN, 1A34_HUMAN, 1B54_HUMAN, 1B47_HUMAN, 1A31_HUMAN, 1B38_HUMAN, 1C01_HUMAN, 1A74_HUMAN, 1A80_HUMAN, 1A36_HUMAN, IF4G1_HUMAN, 1B39_HUMAN, DAG1_HUMAN, 1B81_HUMAN, 1A03_HUMAN, 1B82_HUMAN, MYH6_HUMAN, 1A11_HUMAN, 1A66_HUMAN, 1B56_HUMAN, 1B52_HUMAN, 1A33_HUMAN, 1A01_HUMAN, 1A26_HUMAN, 1B50_HUMAN, 1B27_HUMAN, 1A24_HUMAN	907	57	6910	1.7375577864175322	0.9999999910761775	0.37083613294247275	57.67074283154151
KEGG_PATHWAY	hsa04972:Pancreatic secretion	18	0.8337193144974525	0.09517202215056159	KCNQ1_HUMAN, BST1_HUMAN, S26A3_HUMAN, TRY2_HUMAN, AT2A2_HUMAN, CBPA3_HUMAN, RYR2_HUMAN, CAH2_HUMAN, LIPP_HUMAN, CEL2B_HUMAN, ITPR2_HUMAN, CBPB2_HUMAN, CEL2A_HUMAN, TRY1_HUMAN, ITPR1_HUMAN, ITPR3_HUMAN, PLCB3_HUMAN, CBPA1_HUMAN	907	93	6910	1.4745527616744318	0.9999999999996216	0.5022382612366276	73.46481084795879
KEGG_PATHWAY	hsa04360:Axon guidance	23	1.0653080129689672	0.10204163174381839	ROCK2_HUMAN, EFNA3_HUMAN, SLIT1_HUMAN, SEM6D_HUMAN, EPHA1_HUMAN, SEM4A_HUMAN, SEM3G_HUMAN, EPHA6_HUMAN, PLXB2_HUMAN, EFNA1_HUMAN, SEM4B_HUMAN, ROBO1_HUMAN, PLXB1_HUMAN, SEM4D_HUMAN, L1CAM_HUMAN, EPHA4_HUMAN, PLXA1_HUMAN, UNC5B_HUMAN, SEM3F_HUMAN, ROBO2_HUMAN, SLIT2_HUMAN, MET_HUMAN, ROBO3_HUMAN	907	127	6910	1.379732439729488	0.9999999999999573	0.5194960134983431	76.0163401846154
KEGG_PATHWAY	hsa04144:Endocytosis	42	1.9453450671607224	0.10676363766611638	HLAE_HUMAN, STRUM_HUMAN, 1B59_HUMAN, ASAP2_HUMAN, 1C05_HUMAN, 1B08_HUMAN, 1C07_HUMAN, 1B13_HUMAN, EEA1_HUMAN, 1A25_HUMAN, RAB35_HUMAN, 1C12_HUMAN, VGFR2_HUMAN, HSP7C_HUMAN, 1A30_HUMAN, RB22A_HUMAN, 1A23_HUMAN, 1C06_HUMAN, MET_HUMAN, CAPZB_HUMAN, 1B07_HUMAN, ARAP2_HUMAN, 1B14_HUMAN, KIT_HUMAN, FGFR2_HUMAN, 1C04_HUMAN, 1B15_HUMAN, 1A43_HUMAN, 1B58_HUMAN, HS71L_HUMAN, 1C16_HUMAN, 1B44_HUMAN, 1B35_HUMAN, 1B48_HUMAN, PI51C_HUMAN, FGFR4_HUMAN, 1C14_HUMAN, 1B49_HUMAN, IGF1R_HUMAN, SMAP1_HUMAN, ASAP3_HUMAN, 1B42_HUMAN, CLH2_HUMAN, PI51B_HUMAN, 1A68_HUMAN, 1B40_HUMAN, 1A32_HUMAN, LDLR_HUMAN, 1B67_HUMAN, AP2A2_HUMAN, HLAF_HUMAN, 1C15_HUMAN, RBNS5_HUMAN, 1A02_HUMAN, RABE1_HUMAN, 1B55_HUMAN, 1B46_HUMAN, FOLR2_HUMAN, HSP76_HUMAN, 1C02_HUMAN, 1B73_HUMAN, CLH1_HUMAN, EGFR_HUMAN, 1B41_HUMAN, 1A69_HUMAN, SMAD3_HUMAN, 1B51_HUMAN, 1A34_HUMAN, 1B54_HUMAN, 1B47_HUMAN, 1A31_HUMAN, 1C01_HUMAN, CSF1R_HUMAN, 1B38_HUMAN, 1A74_HUMAN, 1A80_HUMAN, 1A36_HUMAN, 1B39_HUMAN, 1B81_HUMAN, 1A03_HUMAN, MPRI_HUMAN, GRK4_HUMAN, 1B82_HUMAN, PSD2_HUMAN, 1A11_HUMAN, 1A66_HUMAN, 1B56_HUMAN, 1B52_HUMAN, ERBB4_HUMAN, 1A33_HUMAN, 1A01_HUMAN, AP2A1_HUMAN, TGFB1_HUMAN, 1A26_HUMAN, 1B27_HUMAN, 1B50_HUMAN, 1A24_HUMAN, KIF5A_HUMAN	907	258	6910	1.2402246096253942	0.9999999999999906	0.5280787799690567	77.63649969437019
KEGG_PATHWAY	hsa04918:Thyroid hormone synthesis	14	0.6484483557202408	0.12088417605106867	ENPL_HUMAN, GPX5_HUMAN, GPX6_HUMAN, PERT_HUMAN, ITPR1_HUMAN, GRP78_HUMAN, ASGR2_HUMAN, ITPR3_HUMAN, PDIA4_HUMAN, ITPR2_HUMAN, THYG_HUMAN, GPX3_HUMAN, PLCB3_HUMAN, CR3L1_HUMAN	907	70	6910	1.5237045203969128	0.9999999999999999	0.5671876616978404	81.89752791105165
KEGG_PATHWAY	hsa00480:Glutathione metabolism	11	0.5094951366373321	0.12312231905004895	6PGD_HUMAN, GPX5_HUMAN, GPX6_HUMAN, GSTO1_HUMAN, GGT1_HUMAN, GSTA2_HUMAN, GSTA1_HUMAN, GSHB_HUMAN, GPX3_HUMAN, OPLA_HUMAN, GGT6_HUMAN	907	51	6910	1.6432107572907884	1.0	0.5661438607658855	82.49944628183107
KEGG_PATHWAY	hsa04110:Cell cycle	22	1.0189902732746643	0.12881668529837956	MCM5_HUMAN, PCNA_HUMAN, APC10_HUMAN, APC5_HUMAN, 1433G_HUMAN, SMC3_HUMAN, PLK1_HUMAN, CUL1_HUMAN, ATM_HUMAN, MCM2_HUMAN, MCM3_HUMAN, SMC1A_HUMAN, STAG1_HUMAN, SMAD3_HUMAN, TTK_HUMAN, ESPL1_HUMAN, SMC1B_HUMAN, 1433T_HUMAN, 1433B_HUMAN, 1433S_HUMAN, 1433E_HUMAN, TGFB1_HUMAN	907	124	6910	1.351673364868229	1.0	0.5757345847936217	83.9484413727859
KEGG_PATHWAY	hsa00260:Glycine, serine and threonine metabolism	9	0.41685965724872626	0.12996371563044012	PGAM2_HUMAN, PGAM4_HUMAN, PGAM1_HUMAN, AOC3_HUMAN, GCST_HUMAN, AOC2_HUMAN, DLDH_HUMAN, PMGE_HUMAN, SARDH_HUMAN	907	39	6910	1.7581206004579766	1.0	0.5713740764999043	84.22654450462892
KEGG_PATHWAY	hsa00562:Inositol phosphate metabolism	14	0.6484483557202408	0.1312447336258306	PI51C_HUMAN, MTMR7_HUMAN, MINP1_HUMAN, PLCD3_HUMAN, PI51B_HUMAN, IMPA2_HUMAN, PI42A_HUMAN, MTMR2_HUMAN, SHIP1_HUMAN, TPIS_HUMAN, MTMR8_HUMAN, PLCH1_HUMAN, PLCB3_HUMAN, PI42C_HUMAN	907	71	6910	1.502243893349069	1.0	0.5675552377656371	84.531863641941
KEGG_PATHWAY	hsa04520:Adherens junction	14	0.6484483557202408	0.1312447336258306	PTPRF_HUMAN, ACTN4_HUMAN, CADH1_HUMAN, SMAD3_HUMAN, CTND1_HUMAN, FGFR1_HUMAN, PTPRM_HUMAN, ACTB_HUMAN, MET_HUMAN, ACTN2_HUMAN, IGF1R_HUMAN, VINC_HUMAN, AFAD_HUMAN, EGFR_HUMAN	907	71	6910	1.502243893349069	1.0	0.5675552377656371	84.531863641941
KEGG_PATHWAY	hsa05134:Legionellosis	11	0.5094951366373321	0.16240704721681126	CR1_HUMAN, HSP7C_HUMAN, CXCL3_HUMAN, CD14_HUMAN, CYC_HUMAN, HS71L_HUMAN, NFKB1_HUMAN, CXCL2_HUMAN, HSP76_HUMAN, ITAM_HUMAN, TERA_HUMAN	907	54	6910	1.5519212707746335	1.0	0.6445617790319906	90.47232951742919
KEGG_PATHWAY	hsa04930:Type II diabetes mellitus	10	0.4631773969430292	0.1697077437047254	CAC1D_HUMAN, ADIPO_HUMAN, KPYM_HUMAN, KPCD_HUMAN, CAC1C_HUMAN, ABCC8_HUMAN, KPCE_HUMAN, GTR2_HUMAN, P85A_HUMAN, CAC1G_HUMAN	907	48	6910	1.5871922087467842	1.0	0.6548552684375192	91.51697874371311
KEGG_PATHWAY	hsa00360:Phenylalanine metabolism	5	0.2315886984715146	0.17460877124938579	MIF_HUMAN, AOC3_HUMAN, AOC2_HUMAN, AATC_HUMAN, DDC_HUMAN	907	17	6910	2.2407419417601657	1.0	0.6590886123221982	92.15771060059366
KEGG_PATHWAY	hsa04530:Tight junction	23	1.0653080129689672	0.18122297668394044	MYH7B_HUMAN, ACTN4_HUMAN, KPCD_HUMAN, AMOL1_HUMAN, INADL_HUMAN, CING_HUMAN, KPCE_HUMAN, MYH13_HUMAN, MYH6_HUMAN, MYH1_HUMAN, MYH10_HUMAN, E41L1_HUMAN, MYH8_HUMAN, MYH3_HUMAN, MYH9_HUMAN, E41L2_HUMAN, MYH15_HUMAN, MYH2_HUMAN, ACTB_HUMAN, ACTN2_HUMAN, AFAD_HUMAN, ASH1L_HUMAN, SHRM1_HUMAN	907	137	6910	1.2790220426689414	1.0	0.6670254367322546	92.9516060372642
KEGG_PATHWAY	hsa04924:Renin secretion	12	0.555812876331635	0.21108381087199876	CAC1D_HUMAN, CATB_HUMAN, CAC1C_HUMAN, ANGT_HUMAN, ANPRA_HUMAN, ITPR1_HUMAN, ACE_HUMAN, ITPR3_HUMAN, PDE1A_HUMAN, ITPR2_HUMAN, KGP2_HUMAN, PLCB3_HUMAN	907	64	6910	1.4284729878721059	1.0	0.7218012008808607	95.69421199590955
KEGG_PATHWAY	hsa05169:Epstein-Barr virus infection	30	1.3895321908290876	0.21414060092697132	HLAE_HUMAN, 1B59_HUMAN, FCER2_HUMAN, 1C05_HUMAN, ITAL_HUMAN, 1B08_HUMAN, 1C07_HUMAN, 1B13_HUMAN, PSD12_HUMAN, 1A25_HUMAN, 1C12_HUMAN, HSP7C_HUMAN, NU214_HUMAN, 1A30_HUMAN, 1A23_HUMAN, 1C06_HUMAN, RIPK1_HUMAN, 1B07_HUMAN, 1433E_HUMAN, XPO1_HUMAN, 1B14_HUMAN, 1C04_HUMAN, 1B15_HUMAN, 1A43_HUMAN, 1B58_HUMAN, HS71L_HUMAN, 1C16_HUMAN, P85A_HUMAN, 1B35_HUMAN, 1B44_HUMAN, 1B48_HUMAN, CD44_HUMAN, 1C14_HUMAN, MP2K7_HUMAN, 1B49_HUMAN, 1B42_HUMAN, 1A68_HUMAN, 1B40_HUMAN, 1A32_HUMAN, PRS7_HUMAN, 1B67_HUMAN, 1433T_HUMAN, HLAF_HUMAN, 1C15_HUMAN, TAB2_HUMAN, LFA3_HUMAN, 1A02_HUMAN, 1B55_HUMAN, VIME_HUMAN, 1B46_HUMAN, E2AK4_HUMAN, NFKB1_HUMAN, HSP76_HUMAN, 1C02_HUMAN, CR2_HUMAN, 1B73_HUMAN, 1B41_HUMAN, 1A69_HUMAN, 1B51_HUMAN, 1A34_HUMAN, 1B54_HUMAN, 1B47_HUMAN, PSMD8_HUMAN, 1A31_HUMAN, 1C01_HUMAN, 1B38_HUMAN, 1A74_HUMAN, 1A80_HUMAN, 1A36_HUMAN, 1B39_HUMAN, 1B81_HUMAN, 1A03_HUMAN, 1433G_HUMAN, 1B82_HUMAN, 1A11_HUMAN, 1A66_HUMAN, 1B56_HUMAN, 1B52_HUMAN, 1433B_HUMAN, 1A33_HUMAN, 1A01_HUMAN, RPB1_HUMAN, 1A26_HUMAN, 1B27_HUMAN, 1B50_HUMAN, 1A24_HUMAN	907	190	6910	1.202924621365984	1.0	0.7209286031235067	95.91034546093586
KEGG_PATHWAY	hsa00630:Glyoxylate and dicarboxylate metabolism	6	0.2779064381658175	0.27520438879564413	HYI_HUMAN, ACON_HUMAN, MDHC_HUMAN, GCST_HUMAN, DLDH_HUMAN, CATA_HUMAN	907	27	6910	1.6930050226632365	1.0	0.8124483515601159	98.60145833571936
KEGG_PATHWAY	hsa04966:Collecting duct acid secretion	6	0.2779064381658175	0.27520438879564413	VATB1_HUMAN, VATE1_HUMAN, VATB2_HUMAN, CAH2_HUMAN, VATE2_HUMAN, ATP4A_HUMAN	907	27	6910	1.6930050226632365	1.0	0.8124483515601159	98.60145833571936
KEGG_PATHWAY	hsa04320:Dorso-ventral axis formation	6	0.2779064381658175	0.27520438879564413	NOTC3_HUMAN, NOTC1_HUMAN, PIWL3_HUMAN, ETS1_HUMAN, PIWL2_HUMAN, EGFR_HUMAN	907	27	6910	1.6930050226632365	1.0	0.8124483515601159	98.60145833571936
KEGG_PATHWAY	hsa00640:Propanoate metabolism	6	0.2779064381658175	0.30207839979698137	ACACA_HUMAN, LDHC_HUMAN, LDH6B_HUMAN, LDHB_HUMAN, LDHA_HUMAN, LDH6A_HUMAN	907	28	6910	1.632540557568121	1.0	0.8406697654798669	99.15277005760872
KEGG_PATHWAY	hsa04973:Carbohydrate digestion and absorption	8	0.37054191755442334	0.30878950604422495	CAC1D_HUMAN, TS1R3_HUMAN, AMY1_HUMAN, AMYP_HUMAN, AMY2B_HUMAN, GTR2_HUMAN, SC5A1_HUMAN, P85A_HUMAN	907	42	6910	1.4511471622827743	1.0	0.8432390954111936	99.25469396857257
KEGG_PATHWAY	hsa04668:TNF signaling pathway	17	0.7874015748031495	0.3115721376998068	LYAM2_HUMAN, CXCL3_HUMAN, CCL2_HUMAN, KS6A4_HUMAN, CSF1_HUMAN, VCAM1_HUMAN, P85A_HUMAN, NFKB1_HUMAN, MP2K7_HUMAN, MLKL_HUMAN, TNR6_HUMAN, RIPK1_HUMAN, BIRC2_HUMAN, CXCL2_HUMAN, MMP9_HUMAN, TAB2_HUMAN, CR3L1_HUMAN	907	106	6910	1.2218385305069583	1.0	0.8413374714180348	99.29352818184165
KEGG_PATHWAY	hsa00604:Glycosphingolipid biosynthesis - ganglio series	4	0.18527095877721167	0.31315395623358866	SIA8A_HUMAN, HEXA_HUMAN, B4GN1_HUMAN, HEXB_HUMAN	907	15	6910	2.031606027195884	1.0	0.8381238527591787	99.31476110701209
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	13	0.6021306160259379	0.32194053605236417	CADH1_HUMAN, SHC1_HUMAN, SHC2_HUMAN, ACTB_HUMAN, ILK_HUMAN, MET_HUMAN, P85A_HUMAN, SHC3_HUMAN, ELMO1_HUMAN, VINC_HUMAN, CLH1_HUMAN, FINC_HUMAN, CLH2_HUMAN	907	78	6910	1.2697537669974275	1.0	0.8430686319563228	99.42234861309966
KEGG_PATHWAY	hsa04977:Vitamin digestion and absorption	5	0.2315886984715146	0.32455636445027103	IF_HUMAN, LIPP_HUMAN, BTD_HUMAN, TCO2_HUMAN, APOA4_HUMAN	907	22	6910	1.7314824095419463	1.0	0.8411364109810113	99.45122125790094
KEGG_PATHWAY	hsa02010:ABC transporters	8	0.37054191755442334	0.3534923696564939	ABCA1_HUMAN, ABCA8_HUMAN, ABCC8_HUMAN, ABCAD_HUMAN, ABCA9_HUMAN, ABCAA_HUMAN, ABCBB_HUMAN, MRP4_HUMAN	907	44	6910	1.3851859276335572	1.0	0.8662805437485671	99.69299475098401
KEGG_PATHWAY	hsa04114:Oocyte meiosis	17	0.7874015748031495	0.35365848584168874	APC10_HUMAN, APC5_HUMAN, 1433G_HUMAN, SMC3_HUMAN, PLK1_HUMAN, CUL1_HUMAN, ITPR2_HUMAN, IGF1R_HUMAN, FBX43_HUMAN, SMC1A_HUMAN, ESPL1_HUMAN, SMC1B_HUMAN, 1433T_HUMAN, 1433B_HUMAN, ITPR1_HUMAN, ITPR3_HUMAN, 1433E_HUMAN	907	109	6910	1.18820994709851	1.0	0.8621020265778468	99.69403953560737
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	20	0.9263547938860583	0.3545612263434249	CSF1R_HUMAN, LIRA1_HUMAN, FCG3B_HUMAN, FCG2C_HUMAN, CSF1_HUMAN, P85A_HUMAN, NFKB1_HUMAN, MP2K7_HUMAN, LIRB5_HUMAN, TEC_HUMAN, ITB3_HUMAN, FCG2A_HUMAN, LIRA4_HUMAN, LIRA3_HUMAN, LIRA2_HUMAN, LIRB1_HUMAN, TGFB1_HUMAN, TAB2_HUMAN, INAR2_HUMAN, OSCAR_HUMAN	907	131	6910	1.1631332216770327	1.0	0.8586519697421293	99.69966005789975
KEGG_PATHWAY	hsa03060:Protein export	5	0.2315886984715146	0.3561113567940277	SEC62_HUMAN, SRP72_HUMAN, GRP78_HUMAN, S61A1_HUMAN, S61A2_HUMAN	907	23	6910	1.6562005656488183	1.0	0.8558656922326104	99.70908908987019
KEGG_PATHWAY	hsa05145:Toxoplasmosis	18	0.8337193144974525	0.3772032680146868	CYC_HUMAN, IRAK4_HUMAN, HS71L_HUMAN, P85A_HUMAN, LAMA2_HUMAN, NFKB1_HUMAN, HSP76_HUMAN, HSP7C_HUMAN, LDLR_HUMAN, BIRC2_HUMAN, PPIF_HUMAN, LAMB2_HUMAN, LAMA4_HUMAN, JAK2_HUMAN, LAMC1_HUMAN, LAMA5_HUMAN, TGFB1_HUMAN, TAB2_HUMAN	907	118	6910	1.1621475155569676	1.0	0.8715204298051121	99.81298324108509
KEGG_PATHWAY	hsa03320:PPAR signaling pathway	11	0.5094951366373321	0.3817229922581327	S27A4_HUMAN, APOC3_HUMAN, ADIPO_HUMAN, CPT1B_HUMAN, PLTP_HUMAN, GLPK_HUMAN, ILK_HUMAN, FABPL_HUMAN, LIPL_HUMAN, FABP4_HUMAN, FABPH_HUMAN	907	67	6910	1.2508022182362717	1.0	0.8715801015922274	99.83020754038694
KEGG_PATHWAY	hsa05110:Vibrio cholerae infection	9	0.41685965724872626	0.39278385918096825	KCNQ1_HUMAN, VATB1_HUMAN, VATE1_HUMAN, ACTB_HUMAN, VATB2_HUMAN, S61A1_HUMAN, PDIA4_HUMAN, VATE2_HUMAN, S61A2_HUMAN	907	53	6910	1.293711385242662	1.0	0.8773217874506486	99.8663654086031
KEGG_PATHWAY	hsa04070:Phosphatidylinositol signaling system	15	0.6947660954145438	0.4087534187133848	P85A_HUMAN, PI51C_HUMAN, ITPR2_HUMAN, MTMR7_HUMAN, PLCD3_HUMAN, PI51B_HUMAN, IMPA2_HUMAN, PI42A_HUMAN, MTMR2_HUMAN, SHIP1_HUMAN, ITPR1_HUMAN, ITPR3_HUMAN, MTMR8_HUMAN, PLCB3_HUMAN, PI42C_HUMAN	907	98	6910	1.1661003982629436	1.0	0.8867605993816428	99.90616302203705
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	30	1.3895321908290876	0.4115697075036112	EFNA3_HUMAN, CADH1_HUMAN, ITAL_HUMAN, TLN2_HUMAN, KPCD3_HUMAN, PGFRB_HUMAN, EGFR_HUMAN, VGFR2_HUMAN, ACTB_HUMAN, MET_HUMAN, NGF_HUMAN, KIT_HUMAN, CSF1R_HUMAN, FGFR2_HUMAN, KPCD1_HUMAN, VGFR3_HUMAN, TSP1_HUMAN, CSF1_HUMAN, FGF9_HUMAN, P85A_HUMAN, FGFR4_HUMAN, EFNA1_HUMAN, IGF1R_HUMAN, ITB3_HUMAN, CTND1_HUMAN, FGFR1_HUMAN, PROF1_HUMAN, AFAD_HUMAN, PLCB3_HUMAN, ITAM_HUMAN	907	210	6910	1.0883603717120807	1.0	0.8854382439437761	99.91192225372367
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	36	1.667438628994905	0.41212089191473583	CAC1C_HUMAN, PPP5_HUMAN, PGFRB_HUMAN, NFKB1_HUMAN, HSP76_HUMAN, M3K13_HUMAN, FLNC_HUMAN, EGFR_HUMAN, HSP7C_HUMAN, TAOK3_HUMAN, TNR6_HUMAN, NTRK2_HUMAN, NGF_HUMAN, FLNA_HUMAN, CAC1D_HUMAN, FGFR2_HUMAN, KS6A4_HUMAN, HS71L_HUMAN, FGF9_HUMAN, CAC1G_HUMAN, FGFR4_HUMAN, MP2K7_HUMAN, MKNK2_HUMAN, TAOK2_HUMAN, GRP1_HUMAN, CD14_HUMAN, CA2D1_HUMAN, FGFR1_HUMAN, M3K12_HUMAN, CA2D2_HUMAN, DUS10_HUMAN, CAC1H_HUMAN, IL1R2_HUMAN, FLNB_HUMAN, TGFB1_HUMAN, TAB2_HUMAN	907	255	6910	1.0755561320448799	1.0	0.8823334073206806	99.91301043629677
KEGG_PATHWAY	hsa04666:Fc gamma R-mediated phagocytosis	13	0.6021306160259379	0.42218560922877024	ADSV_HUMAN, KPCD_HUMAN, ASAP2_HUMAN, GELS_HUMAN, KPCE_HUMAN, FCG2C_HUMAN, P85A_HUMAN, PI51C_HUMAN, ASAP3_HUMAN, PI51B_HUMAN, FCG2A_HUMAN, SHIP1_HUMAN, DOCK2_HUMAN	907	84	6910	1.1790570693547542	1.0	0.8868198132832389	99.93082016969271
KEGG_PATHWAY	hsa04210:Apoptosis	10	0.4631773969430292	0.4265477170766556	DFFA_HUMAN, CAN1_HUMAN, TNR6_HUMAN, CYC_HUMAN, RIPK1_HUMAN, BIRC2_HUMAN, P85A_HUMAN, NGF_HUMAN, NFKB1_HUMAN, ATM_HUMAN	907	62	6910	1.2287939680620263	1.0	0.8868020186502612	99.93743643325101
